timestamp,peer_point,traffic_type,bits_per_second,packet_loss_rate,jitter_ms,concurrent_streams,cost_per_gbps
2021-09-17 06:00:00,IXP-CHI,Transit,86658791692.17485,0.00021137144364772386,2.3264867881755733,288862,0.48143162489940045
2021-09-17 06:00:00,PNI-LON,Direct,74926957754.19005,0.00019507605252882824,2.9437743710108757,249756,0.414808089242312
2021-09-17 06:00:00,IXP-TYO,Transit,72553813207.01186,0.00028183749943010877,2.444390314650325,241846,0.43410064204476057
2021-09-17 07:00:00,IXP-NYC,Transit,84909801281.88336,0.00037518289860045685,2.5941853193072246,283032,0.5159876572102561
2021-09-17 07:00:00,PNI-LAX,Direct,78169021981.64445,0.00037801168673020713,2.0426132581680787,260563,0.36426665398532215
2021-09-17 07:00:00,IXP-CHI,Transit,83506066661.13788,0.00015164881489803436,2.9241312082559903,278353,0.4827879904880353
2021-09-17 07:00:00,PNI-LON,Direct,85455416328.88522,0.00017190981781411342,2.2381027839717254,284851,0.38365951007063026
2021-09-17 07:00:00,IXP-TYO,Transit,78315278406.24918,0.0003629396814777353,2.0142280894035127,261050,0.4404307393184354
2021-09-17 08:00:00,IXP-NYC,Transit,76459025381.72101,0.0003492098279230847,2.98773823293154,254863,0.4825805472527093
2021-09-17 08:00:00,PNI-LAX,Direct,76890379439.61415,0.00012027736372864786,2.374530796386185,256301,0.3660856792240808
2021-09-17 08:00:00,IXP-CHI,Transit,81478706075.73796,0.00016886406042221765,2.0955873004395915,271595,0.46641291100048854
2021-09-17 08:00:00,PNI-LON,Direct,84843096898.48697,0.00035537469476724817,2.447880162773889,282810,0.39134979954690974
2021-09-17 08:00:00,IXP-TYO,Transit,83086958462.25078,0.00016516539683837701,2.187019856193359,276956,0.43494157146602586
2021-09-17 09:00:00,IXP-NYC,Transit,86071930319.4525,0.000162531501799024,2.83909547225195,286906,0.5006415957627395
2021-09-17 09:00:00,PNI-LAX,Direct,82730958360.54118,0.0003883454603115496,2.1048548053201053,275769,0.36029280444839235
2021-09-17 09:00:00,IXP-CHI,Transit,82689400814.49873,0.00026586307925796697,2.8257761653722744,275631,0.4646108871844207
2021-09-17 09:00:00,PNI-LON,Direct,75381060484.03804,0.00035989820375638675,2.009647760189231,251270,0.40275030037399695
2021-09-17 09:00:00,IXP-TYO,Transit,79289842037.67404,0.00023447866433938758,2.145352043211232,264299,0.44480958702057855
2021-09-17 10:00:00,IXP-NYC,Transit,76752638146.27927,0.0003857335883953537,2.1337428917178087,255842,0.49158639579564556
2021-09-17 10:00:00,PNI-LAX,Direct,72754101770.12132,0.00020317620652629277,2.107368829561344,242513,0.3514224147392823
2021-09-17 10:00:00,IXP-CHI,Transit,78316528193.87198,0.00016803837653481412,2.5203472776476827,261055,0.47008070844810546
2021-09-17 10:00:00,PNI-LON,Direct,87674177167.32062,0.00017855587748131038,2.9181134500085166,292247,0.4060810800825945
2021-09-17 10:00:00,IXP-TYO,Transit,77263049603.42009,0.0003288813658756488,2.4709576695073223,257543,0.44957970392264734
2021-09-17 11:00:00,IXP-NYC,Transit,87796451501.63603,0.0001659255731216635,2.402826304811547,292654,0.5243395491504083
2021-09-17 11:00:00,PNI-LAX,Direct,84388594492.06296,0.00017058719931750677,2.8717801052247136,281295,0.35106209434668006
2021-09-17 11:00:00,IXP-CHI,Transit,76568881579.88704,0.00015314530500512845,2.0867934849396508,255229,0.464161066361721
2021-09-17 11:00:00,PNI-LON,Direct,85761121187.60854,0.0002822705570835409,2.469176584936993,285870,0.3891005937776797
2021-09-17 11:00:00,IXP-TYO,Transit,75747108144.00768,0.0003148206863313782,2.814547279404256,252490,0.4610293049765603
2021-09-17 12:00:00,IXP-NYC,Transit,87392163984.61194,0.0003673369314939753,2.0794097816001553,291307,0.5158871892972945
2021-09-17 12:00:00,PNI-LAX,Direct,85135521540.30064,0.00018659313317754124,2.0147764176862,283785,0.3569500052833123
2021-09-17 12:00:00,IXP-CHI,Transit,81632670950.346,0.00026735768019514725,2.0938714999144334,272108,0.4892225880272378
2021-09-17 12:00:00,PNI-LON,Direct,85584235514.80077,0.0003105550890317608,2.329119507650842,285280,0.3819100455128873
2021-09-17 12:00:00,IXP-TYO,Transit,84388955913.40855,0.00012099224437788893,2.300202460161288,281296,0.4374890655446405
2021-09-17 13:00:00,IXP-NYC,Transit,75330634293.09955,0.00035479803685589255,2.196616007279983,251102,0.5200314628660255
2021-09-17 13:00:00,PNI-LAX,Direct,86472275640.02368,0.00035434697752613297,2.2361851443228082,288240,0.3566445644641206
2021-09-17 13:00:00,IXP-CHI,Transit,74813575879.58804,0.00011380237319415148,2.83191332791733,249378,0.48810866138211517
2021-09-17 13:00:00,PNI-LON,Direct,76170396229.06134,0.00030009301324205955,2.3199950173589827,253901,0.4150056425744557
2021-09-17 13:00:00,IXP-TYO,Transit,84147572963.40746,0.00022541927189340577,2.4569077421413223,280491,0.46205675448721145
2021-09-17 14:00:00,IXP-NYC,Transit,77174727828.58339,0.0001556166298472159,2.349149669978447,257249,0.5158253862085179
2021-09-17 14:00:00,PNI-LAX,Direct,76906326824.50385,0.0002996659655819694,2.0251875012900378,256354,0.3647859645117971
2021-09-17 14:00:00,IXP-CHI,Transit,82329132698.84972,0.0003794787579319354,2.6466061179227256,274430,0.49976149140329085
2021-09-17 14:00:00,PNI-LON,Direct,74862225274.23174,0.00011525325798693306,2.032200716716161,249540,0.3920218929394244
2021-09-17 14:00:00,IXP-TYO,Transit,85095191792.56036,0.00015172154044444357,2.1105826728000725,283650,0.470957453664127
2021-09-17 15:00:00,IXP-NYC,Transit,78294583543.3052,0.0003013743888900478,2.136801931907343,260981,0.4928521434288474
2021-09-17 15:00:00,PNI-LAX,Direct,84640675819.34547,0.00029563424223565614,2.793055337402244,282135,0.3347274062538474
2021-09-17 15:00:00,IXP-CHI,Transit,74073488575.09157,0.00033316825464666455,2.910769718379094,246911,0.4598705838013649
2021-09-17 15:00:00,PNI-LON,Direct,78696850687.78082,0.0001403085784148705,2.623056111520039,262322,0.406450251138356
2021-09-17 15:00:00,IXP-TYO,Transit,83853462151.81772,0.00029977389884980647,2.780146170563576,279511,0.4344846924366548
2021-09-17 16:00:00,IXP-NYC,Transit,83354612017.66933,0.00028209132675644665,2.4775109886143825,277848,0.5010585459365456
2021-09-17 16:00:00,PNI-LAX,Direct,82017501271.81798,0.0003730359358498343,2.547651904093649,273391,0.3641969525061148
2021-09-17 16:00:00,IXP-CHI,Transit,77547011768.80377,0.00023793451536002725,2.745612958796083,258490,0.4907957471030949
2021-09-17 16:00:00,PNI-LON,Direct,73901003005.22629,0.0003877160190052312,2.6948790968496965,246336,0.3999656663008156
2021-09-17 16:00:00,IXP-TYO,Transit,77318657381.38971,0.00037771059107963106,2.172508534665477,257728,0.4640490186161959
2021-09-17 17:00:00,IXP-NYC,Transit,81032739712.44308,0.00020206078307267512,2.395533549257957,270109,0.47616016570348957
2021-09-17 17:00:00,PNI-LAX,Direct,76966497060.86484,0.0002470835145532185,2.202233096095819,256554,0.3377410272039865
2021-09-17 17:00:00,IXP-CHI,Transit,81654683120.87387,0.0003942707597196057,2.716318494729949,272182,0.4940133270558959
2021-09-17 17:00:00,PNI-LON,Direct,82496752467.0719,0.00013434913253066057,2.9052986447088998,274989,0.38376559219624556
2021-09-17 17:00:00,IXP-TYO,Transit,80586672388.66666,0.000192079986791396,2.6428586469927597,268622,0.45882586890962523
2021-09-17 18:00:00,IXP-NYC,Transit,80513535304.31061,0.00022722333907948652,2.8117283309036964,268378,0.5006343332676719
2021-09-17 18:00:00,PNI-LAX,Direct,86511622216.68716,0.00036501559632926814,2.7856326480983955,288372,0.3484582638738587
2021-09-17 18:00:00,IXP-CHI,Transit,79281333787.57835,0.0003448018180736351,2.9603388591871926,264271,0.4968596801788312
2021-09-17 18:00:00,PNI-LON,Direct,84003793205.85968,0.0002520042839758628,2.5223300717623287,280012,0.4045069574946107
2021-09-17 18:00:00,IXP-TYO,Transit,83770311945.59471,0.00021200986787488224,2.007615997572398,279234,0.4373204479310673
2021-09-17 19:00:00,IXP-NYC,Transit,111501797546.91196,0.00010716263898652143,2.319749487771375,371672,0.49204850189946125
2021-09-17 19:00:00,PNI-LAX,Direct,111536731531.42015,0.00010102290920596405,2.603717352506075,371789,0.36159736165933826
2021-09-17 19:00:00,IXP-CHI,Transit,123828544783.44449,0.00023133766034677154,2.3867896536134836,412761,0.5028084569464644
2021-09-17 19:00:00,PNI-LON,Direct,109311933832.69376,0.0002066376501648928,2.679562271706607,364373,0.40083766514768016
2021-09-17 19:00:00,IXP-TYO,Transit,114497117910.66893,0.00013879894867860346,2.116895199068679,381657,0.44139519711779446
2021-09-17 20:00:00,IXP-NYC,Transit,122711294613.0037,0.00015074001826462496,2.2394127935085537,409037,0.48159798468366294
2021-09-17 20:00:00,PNI-LAX,Direct,118812037826.21786,0.00030878971569710164,2.3874328797953677,396040,0.3522115669264094
2021-09-17 20:00:00,IXP-CHI,Transit,127303039709.87018,0.00019632059009220816,2.4640726303262097,424343,0.48708919387649796
2021-09-17 20:00:00,PNI-LON,Direct,122009886847.45645,0.00032780068536980323,2.9306889599634807,406699,0.40502993647194424
2021-09-17 20:00:00,IXP-TYO,Transit,114191168407.0495,0.00039444592030275674,2.1877819494389166,380637,0.43267584037137574
2021-09-17 21:00:00,IXP-NYC,Transit,118374903368.03096,0.00013900624319292945,2.471347371665901,394583,0.5093654653352365
2021-09-17 21:00:00,PNI-LAX,Direct,126765416683.79742,0.00025247741536163455,2.489124128946445,422551,0.3395221577659957
2021-09-17 21:00:00,IXP-CHI,Transit,108222617786.45131,0.000310555104802005,2.7049240656210767,360742,0.4893051533381453
2021-09-17 21:00:00,PNI-LON,Direct,108547596408.85916,0.00021162042528637408,2.4641736754288104,361825,0.41874390081499585
2021-09-17 21:00:00,IXP-TYO,Transit,110024547563.4609,0.00031513203357446057,2.2391421884924814,366748,0.45266478224132217
2021-09-17 22:00:00,IXP-NYC,Transit,126382606346.30989,0.0002864139854357272,2.1078010820823394,421275,0.49816112856271266
2021-09-17 22:00:00,PNI-LAX,Direct,113509529353.51616,0.0001245154208611454,2.3411425748015477,378365,0.3538288214183054
2021-09-17 22:00:00,IXP-CHI,Transit,118044075448.62029,0.0003950871083392595,2.5338330621733136,393480,0.4597553289086166
2021-09-17 22:00:00,PNI-LON,Direct,115840809463.89774,0.00017432542439469378,2.71518294483628,386136,0.40270404714562347
2021-09-17 22:00:00,IXP-TYO,Transit,111658325156.89624,0.00024820539259076105,2.3618857921075036,372194,0.43253850763258495
2021-09-17 23:00:00,IXP-NYC,Transit,112028938268.42656,0.0003802965284499261,2.6501930654470622,373429,0.5145154798280445
2021-09-17 23:00:00,PNI-LAX,Direct,118626403833.10489,0.0002653552495799224,2.5814429264093333,395421,0.36380248436945656
2021-09-17 23:00:00,IXP-CHI,Transit,120595073762.12846,0.0001168230200153768,2.04560504991735,401983,0.4610071335624019
2021-09-17 23:00:00,PNI-LON,Direct,112924857713.78188,0.00014629738160412147,2.5450932379279343,376416,0.40143001342336665
2021-09-17 23:00:00,IXP-TYO,Transit,108202163872.74072,0.00029234689417978737,2.114359280814585,360673,0.4683547615002229
2021-09-18 00:00:00,IXP-NYC,Transit,84695923955.34479,0.00034158681894371244,2.4039525927010064,282319,0.4811241960387765
2021-09-18 00:00:00,PNI-LAX,Direct,80275333403.07039,0.0002838233955639431,2.1648641230106995,267584,0.36038263992930636
2021-09-18 00:00:00,IXP-CHI,Transit,78082098974.2966,0.0003718564143440603,2.759340816420697,260273,0.47423391060292147
2021-09-18 00:00:00,PNI-LON,Direct,84959179934.32169,0.00021866272664359325,2.600329403680736,283197,0.40129993915058204
2021-09-18 00:00:00,IXP-TYO,Transit,80364777440.24063,0.00012723830485117263,2.8622659075007704,267882,0.4390128819429713
2021-09-18 01:00:00,IXP-NYC,Transit,86963687725.90756,0.0002473922901840467,2.3848238050448534,289878,0.5178108048551185
2021-09-18 01:00:00,PNI-LAX,Direct,86996703173.13045,0.0002927069880902689,2.11712104556024,289989,0.33663419375418974
2021-09-18 01:00:00,IXP-CHI,Transit,86053781129.62654,0.00014715515620801194,2.8483813942083094,286845,0.4713693124634947
2021-09-18 01:00:00,PNI-LON,Direct,73755292641.97183,0.000248800247730171,2.5839606945043148,245850,0.3981558481349267
2021-09-18 01:00:00,IXP-TYO,Transit,79275991207.42542,0.0002043568736666523,2.0639472307714213,264253,0.4620291761449684
2021-09-18 02:00:00,IXP-NYC,Transit,73261776009.20932,0.00024091814391080728,2.7585279087788916,244205,0.5116384562612935
2021-09-18 02:00:00,PNI-LAX,Direct,82326672752.97723,0.00019460543499271092,2.107125807146616,274422,0.35208847541390154
2021-09-18 02:00:00,IXP-CHI,Transit,78600431779.85329,0.00012523372930553568,2.4482056385355717,262001,0.4643339339345952
2021-09-18 02:00:00,PNI-LON,Direct,72166050292.52194,0.00037345765500986666,2.668786538423644,240553,0.4169011469013755
2021-09-18 02:00:00,IXP-TYO,Transit,83083896085.02292,0.0003827041911040455,2.604863797549399,276946,0.4433466890380819
2021-09-18 03:00:00,IXP-NYC,Transit,86327241041.5487,0.00034224575481954847,2.3223880871293368,287757,0.4948848843179115
2021-09-18 03:00:00,PNI-LAX,Direct,85773623155.07779,0.0001512998642910902,2.5815075282000315,285912,0.3584516701840846
2021-09-18 03:00:00,IXP-CHI,Transit,80157255241.44534,0.00020194858380208848,2.4450656618568596,267190,0.489822299996436
2021-09-18 03:00:00,PNI-LON,Direct,86681509552.48016,0.0003206272987199525,2.534512135638825,288938,0.38308652587300696
2021-09-18 03:00:00,IXP-TYO,Transit,81104197076.35896,0.00016940627871482806,2.6279691741150986,270347,0.4409658559853601
2021-09-18 04:00:00,IXP-NYC,Transit,74728247594.91698,0.00031466305525539045,2.4619219786741398,249094,0.506769961173759
2021-09-18 04:00:00,PNI-LAX,Direct,72643324795.98573,0.0003660635385385876,2.4921354587488875,242144,0.3545021391310526
2021-09-18 04:00:00,IXP-CHI,Transit,81036084649.9095,0.0002357969349849652,2.9138628675893026,270120,0.47585018346509655
2021-09-18 04:00:00,PNI-LON,Direct,84986927137.48442,0.0002279647656742262,2.5459083791610606,283289,0.3899675120771131
2021-09-18 04:00:00,IXP-TYO,Transit,81068264603.51007,0.00012214206301773258,2.35594894454165,270227,0.44851356646623325
2021-09-18 05:00:00,IXP-NYC,Transit,87975081569.2237,0.00025713778838346127,2.975684574640878,293250,0.48179554266702485
2021-09-18 05:00:00,PNI-LAX,Direct,74791833432.48233,0.0003007441272415394,2.0796067099481146,249306,0.35021182551505614
2021-09-18 05:00:00,IXP-CHI,Transit,84662152057.76125,0.00022707252129159034,2.3391445108332456,282207,0.4574032787947229
2021-09-18 05:00:00,PNI-LON,Direct,82114663506.33401,0.00022065526377958993,2.857195333448426,273715,0.41746283934915396
2021-09-18 05:00:00,IXP-TYO,Transit,75199000918.13733,0.0003358680151742751,2.1751484718758936,250663,0.4581784376910638
2021-09-18 06:00:00,IXP-NYC,Transit,77513866758.23007,0.00039615778845140595,2.897400016079467,258379,0.5028134619658694
2021-09-18 06:00:00,PNI-LAX,Direct,77651602120.94672,0.00015694260655183773,2.1625624741022675,258838,0.3578399540010673
2021-09-18 06:00:00,IXP-CHI,Transit,83102679456.41824,0.000168975979563529,2.1891052740675896,277008,0.4620785815112072
2021-09-18 06:00:00,PNI-LON,Direct,76427946891.44339,0.0003897958231417734,2.3096122538364,254759,0.40898557717488293
2021-09-18 06:00:00,IXP-TYO,Transit,79382509049.47989,0.0003774252431754523,2.0097379046330426,264608,0.4515654724528424
2021-09-18 07:00:00,IXP-NYC,Transit,86712575789.0849,0.00012302520667161588,2.918247925752044,289041,0.486075814823439
2021-09-18 07:00:00,PNI-LAX,Direct,73972409231.27591,0.00028940479027778825,2.5233546695628197,246574,0.3609932208871831
2021-09-18 07:00:00,IXP-CHI,Transit,87396926732.59547,0.0002185872555959542,2.4152550434483224,291323,0.5009154674007545
2021-09-18 07:00:00,PNI-LON,Direct,73444149766.43803,0.00023062898072213613,2.385000983507259,244813,0.3824007467384151
2021-09-18 07:00:00,IXP-TYO,Transit,75058889219.35774,0.00029264453861801727,2.9572182793541857,250196,0.47085824809283416
2021-09-18 08:00:00,IXP-NYC,Transit,76951911349.23271,0.00023952926554182094,2.736768368544041,256506,0.47673772176654966
2021-09-18 08:00:00,PNI-LAX,Direct,83188447021.95946,0.000151201814131934,2.115781175734285,277294,0.3592876236731377
2021-09-18 08:00:00,IXP-CHI,Transit,75431432192.504,0.0003683651157050849,2.196170031103905,251438,0.4695112264386479
2021-09-18 08:00:00,PNI-LON,Direct,79407921627.88823,0.0003631306753669256,2.2908676967115107,264693,0.4078625857144541
2021-09-18 08:00:00,IXP-TYO,Transit,79967962758.11452,0.00014242728441619511,2.8545904201308194,266559,0.45737090962447297
2021-09-18 09:00:00,IXP-NYC,Transit,74944521606.33392,0.00030280446344175453,2.2275649729943385,249815,0.49680326631344524
2021-09-18 09:00:00,PNI-LAX,Direct,84849746269.65233,0.0001662502465993983,2.954954057687424,282832,0.36142750032693266
2021-09-18 09:00:00,IXP-CHI,Transit,77351015860.09282,0.00039245111939823705,2.575587788339451,257836,0.4960969442475967
2021-09-18 09:00:00,PNI-LON,Direct,82543711949.66473,0.00028734732246255007,2.7276661033161473,275145,0.3851294675674506
2021-09-18 09:00:00,IXP-TYO,Transit,78093076672.50818,0.00032364407785248476,2.7455552668503156,260310,0.46714903426814036
2021-09-18 10:00:00,IXP-NYC,Transit,76626262722.93285,0.0001932155988744548,2.0693466189987375,255420,0.5212402711375851
2021-09-18 10:00:00,PNI-LAX,Direct,79726646280.41203,0.00022005927132189574,2.001364191729966,265755,0.36299343591070343
2021-09-18 10:00:00,IXP-CHI,Transit,80781788743.6532,0.0003564695338014499,2.8286622768836995,269272,0.49713354384587866
2021-09-18 10:00:00,PNI-LON,Direct,72049896603.63686,0.00027482691787588244,2.459988585324738,240166,0.3875388905013134
2021-09-18 10:00:00,IXP-TYO,Transit,72351740393.86182,0.00020000563057974812,2.72652885296163,241172,0.45093678719183306
2021-09-18 11:00:00,IXP-NYC,Transit,86116921244.68973,0.00036108835984720094,2.5476576803489834,287056,0.49605882820969
2021-09-18 11:00:00,PNI-LAX,Direct,78354833756.38254,0.00025206025440309936,2.413274794373493,261182,0.3615957100570086
2021-09-18 11:00:00,IXP-CHI,Transit,77888230136.89569,0.0003970340984055659,2.478382640519685,259627,0.4936369607844438
2021-09-18 11:00:00,PNI-LON,Direct,78953881379.1536,0.00030777522355175533,2.706801528213686,263179,0.3969823313943918
2021-09-18 11:00:00,IXP-TYO,Transit,81761825889.29553,0.00031799615431701367,2.217449337237893,272539,0.429868131202814
2021-09-18 12:00:00,IXP-NYC,Transit,85129543126.53664,0.00034467608203985893,2.315331319289845,283765,0.4891790600638408
2021-09-18 12:00:00,PNI-LAX,Direct,85538225540.51328,0.0001419700379972827,2.503253943108306,285127,0.3566169115435972
2021-09-18 12:00:00,IXP-CHI,Transit,72559670998.44025,0.00021978865038409364,2.0025336941324223,241865,0.4652341442357996
2021-09-18 12:00:00,PNI-LON,Direct,80314613657.2233,0.0003499895380069558,2.4766018300490096,267715,0.4050906500658178
2021-09-18 12:00:00,IXP-TYO,Transit,81626647148.67902,0.00020510514941523883,2.165626384955378,272088,0.45515966950567893
2021-09-18 13:00:00,IXP-NYC,Transit,79138238235.23941,0.00022452494735853584,2.7124671314586024,263794,0.5128076572100182
2021-09-18 13:00:00,PNI-LAX,Direct,84548934402.50984,0.0003772281517401776,2.7205394789345303,281829,0.3533387777563997
2021-09-18 13:00:00,IXP-CHI,Transit,74468979284.69246,0.0001491405498661744,2.091316706408387,248229,0.49629842125215745
2021-09-18 13:00:00,PNI-LON,Direct,80531737991.31674,0.00023617063523674554,2.1152705324224987,268439,0.41125570652155413
2021-09-18 13:00:00,IXP-TYO,Transit,83010407167.91214,0.00010282468933840311,2.779805383837644,276701,0.45250152519355424
2021-09-18 14:00:00,IXP-NYC,Transit,85507377273.32982,0.00016933458841539696,2.2865718431263815,285024,0.5129581729269371
2021-09-18 14:00:00,PNI-LAX,Direct,84438541569.45189,0.00017030950602585503,2.9283679845997614,281461,0.3595743031408906
2021-09-18 14:00:00,IXP-CHI,Transit,73194085153.86092,0.0001642203574519215,2.547563106721702,243980,0.47019567525215933
2021-09-18 14:00:00,PNI-LON,Direct,78608531313.90854,0.00012101117347142272,2.4014732328591104,262028,0.3974364892481392
2021-09-18 14:00:00,IXP-TYO,Transit,83157049914.64153,0.0001635736368635167,2.949407351356986,277190,0.4651208905955999
2021-09-18 15:00:00,IXP-NYC,Transit,78267333941.81236,0.00015951697605827702,2.3069931771951877,260891,0.47592960690237485
2021-09-18 15:00:00,PNI-LAX,Direct,75757504905.96057,0.00034099927859327245,2.8245676449423254,252525,0.34501377628425256
2021-09-18 15:00:00,IXP-CHI,Transit,75360415332.96417,0.00013661820073328289,2.8905744146610215,251201,0.495091071337303
2021-09-18 15:00:00,PNI-LON,Direct,82466328725.30063,0.0002836237295321745,2.89788085442863,274887,0.4070169647054871
2021-09-18 15:00:00,IXP-TYO,Transit,72230426684.26106,0.0003524898207571284,2.2976912274938477,240768,0.4713112169191427
2021-09-18 16:00:00,IXP-NYC,Transit,81107994082.06218,0.00017260792377035345,2.432024777101144,270359,0.5200761319641314
2021-09-18 16:00:00,PNI-LAX,Direct,74730367163.40637,0.00017185687124156987,2.391659193628678,249101,0.3585187356023802
2021-09-18 16:00:00,IXP-CHI,Transit,75283672165.73648,0.00013092495864005705,2.389353950786409,250945,0.5002029977631771
2021-09-18 16:00:00,PNI-LON,Direct,87365891440.94652,0.00038687440752119235,2.1331824246768747,291219,0.3893047616245372
2021-09-18 16:00:00,IXP-TYO,Transit,78563601506.99089,0.0002539395972465856,2.199171519039138,261878,0.44117976834764244
2021-09-18 17:00:00,IXP-NYC,Transit,81187836545.43523,0.00029140139863314884,2.902972681666377,270626,0.5239136315254678
2021-09-18 17:00:00,PNI-LAX,Direct,78438018719.98462,0.0003749891427593728,2.0189328528600763,261460,0.33959372105388147
2021-09-18 17:00:00,IXP-CHI,Transit,85439691231.34998,0.00023236707751171567,2.3866131625457574,284798,0.4664589621432979
2021-09-18 17:00:00,PNI-LON,Direct,83074138897.32437,0.00011604865374440999,2.814011182372207,276913,0.39122404902261837
2021-09-18 17:00:00,IXP-TYO,Transit,74461849047.06732,0.00016979632625269237,2.443691416397018,248206,0.4496304387434059
2021-09-18 18:00:00,IXP-NYC,Transit,81042356577.44608,0.00013911298165640302,2.2038443193005515,270141,0.5089826503125896
2021-09-18 18:00:00,PNI-LAX,Direct,78940227349.01514,0.00019816883656752557,2.8564243706732393,263134,0.3590870178249915
2021-09-18 18:00:00,IXP-CHI,Transit,74878635392.82382,0.00036326396156643613,2.5787637343712717,249595,0.47228098635774507
2021-09-18 18:00:00,PNI-LON,Direct,74585946446.21478,0.00034249813506173106,2.5155165950974134,248619,0.3923884646304583
2021-09-18 18:00:00,IXP-TYO,Transit,86992862749.60063,0.0001493644651764752,2.9286857686246073,289976,0.4428195717847445
2021-09-18 19:00:00,IXP-NYC,Transit,130269454270.29553,0.00032650298414360407,2.4636466496698595,434231,0.50089101247395
2021-09-18 19:00:00,PNI-LAX,Direct,127635023970.67188,0.00021285357704073078,2.2376262585585724,425450,0.3454457317265836
2021-09-18 19:00:00,IXP-CHI,Transit,114100366607.45387,0.0002836322217031286,2.775111651936296,380334,0.4607481469136849
2021-09-18 19:00:00,PNI-LON,Direct,131455412695.80125,0.00016106204244811274,2.7266922651801235,438184,0.394816843892851
